audio,text
/content/asr_bengali/data/0a/0a737cafd4.wav,সরু তাকের মত একটা জায়গা
/content/asr_bengali/data/0a/0a7457179c.wav,গাম
/content/asr_bengali/data/0a/0a7530f641.wav,একটি বাটি বা বক্সে রেখে
/content/asr_bengali/data/0a/0a7543c70e.wav,চকোলেট এসেন্স ১ চাচামচ
/content/asr_bengali/data/0a/0a75b4809a.wav,স্থায়ীভাবে শান্তিনিকেতনে
/content/asr_bengali/data/0a/0a76928968.wav,আবিষ্কার করেছি
/content/asr_bengali/data/0a/0a770ea7dd.wav,স্থায়ী ও অস্থায়ী ঠিকানা
/content/asr_bengali/data/0a/0a7775653e.wav,সাজু যেতেই হবে
/content/asr_bengali/data/0a/0a77a80aa9.wav,বেশ সময় লেগে যায় তাদের
/content/asr_bengali/data/0a/0a780e02c6.wav,সরকারি বাহিনীকে সহায়তা করছে
/content/asr_bengali/data/0a/0a7865700d.wav,ফেটতে থাকুন
/content/asr_bengali/data/0a/0a786ee60c.wav,সাপখেলা দেখানোর সময়
/content/asr_bengali/data/0a/0a78fa5f3c.wav,গ্রহণ করে নি
/content/asr_bengali/data/0a/0a79982828.wav,হোয়াইট হাউজ
/content/asr_bengali/data/0a/0a79b5b4a5.wav,পিতা কেমন দেখে নাই
/content/asr_bengali/data/0a/0a7a3e9935.wav,ভালবাসার লাল গোলাপ
/content/asr_bengali/data/0a/0a7b04ae07.wav,মিষ্টি দই
/content/asr_bengali/data/0a/0a7c4c6cc2.wav,আমির খান সম্পর্কে
/content/asr_bengali/data/0a/0a7cbd5179.wav,জ্ঞান বুদ্ধি
/content/asr_bengali/data/0a/0a7ce1a990.wav,জাতিসংঘ ইরানকে জানানো আমন্ত্রণ
/content/asr_bengali/data/0a/0a7de32d89.wav,সব সুন্দর
/content/asr_bengali/data/0a/0a7e150860.wav,পরতেন হাঁটুজোকা ধুতি
/content/asr_bengali/data/0a/0a7e27ae5e.wav,হতাশ শাবনূর
/content/asr_bengali/data/0a/0a7e68766f.wav,সাংবাদিকদের বিভিন্ন প্রশ্নের
/content/asr_bengali/data/0a/0a7e709de9.wav,বিশেষ ধরনের মজাদার
/content/asr_bengali/data/0a/0a7e7a7002.wav,সাহিত্যের পক্ষে ইহার অপেক্ষা
/content/asr_bengali/data/0a/0a7f21f9b4.wav,তৎপর হয়ে ওঠে
/content/asr_bengali/data/0a/0a7f396fb5.wav,আমি আশা করি
/content/asr_bengali/data/0a/0a7f9b9ddb.wav,সাত বছর বয়সী রিহান
/content/asr_bengali/data/0a/0a80249096.wav,চালক নিয়ন্ত্রণ হারিয়ে ফেলে
/content/asr_bengali/data/0a/0a8201ac7c.wav,না মরে নাই
/content/asr_bengali/data/0a/0a823a17b4.wav,মাছ ধরতে নাই
/content/asr_bengali/data/0a/0a824e0b81.wav,এবং বিষয়টি অবশ্যই
/content/asr_bengali/data/0a/0a82f3b278.wav,বিমান যুক্ত হবে
/content/asr_bengali/data/0a/0a8310272d.wav,যদিও বিশ্বকোষে
/content/asr_bengali/data/0a/0a83255f5f.wav,অনেকেই জানেন যে
/content/asr_bengali/data/0a/0a8331718a.wav,২৭তম সংস্করণ প্রকাশিত হয়েছে
/content/asr_bengali/data/0a/0a8396ddf2.wav,ইজতেমা মাঠ
/content/asr_bengali/data/0a/0a83e00b8f.wav,পরে দেয়া হবে বলে
/content/asr_bengali/data/0a/0a845907be.wav,যেখানে যুক্তরাষ্ট্র
/content/asr_bengali/data/0a/0a84746bae.wav,তারা একটি মিছিল করে
/content/asr_bengali/data/0a/0a84a95400.wav,ম্যাজিস্ট্রেট এক দিনের
/content/asr_bengali/data/0a/0a8506ab46.wav,রাষ্ট্রীয় সম্মান
/content/asr_bengali/data/0a/0a850ffbf7.wav,প্রত্যাহার করতে পারবে
/content/asr_bengali/data/0a/0a8523e6d2.wav,এর কিছুদিন পরই তারা
/content/asr_bengali/data/0a/0a85695b5a.wav,আশঙ্কাজনক হারে বাড়ছে
/content/asr_bengali/data/0a/0a85f455df.wav,ফাঁড়ির দরজা জানালা
/content/asr_bengali/data/0a/0a8645fe6f.wav,করিল যে দ্বন্দ্ব
/content/asr_bengali/data/0a/0a86a56061.wav,মাথার ওপর দিয়ে
/content/asr_bengali/data/0a/0a8730912b.wav,নির্মিত হয় এ মসজিদ
/content/asr_bengali/data/0a/0a875a1fee.wav,তত্ত্বাবধানে ওক্তাবিও পাজ
/content/asr_bengali/data/0a/0a878d4e62.wav,রান্না করা
/content/asr_bengali/data/0a/0a879e2981.wav,কিন্তু দুর্যোধনের গদাযুদ্ধে
/content/asr_bengali/data/0a/0a87ec6db7.wav,কেঁপে উঠল
/content/asr_bengali/data/0a/0a8880d7a0.wav,এরা আধুনিকতার
/content/asr_bengali/data/0a/0a88c75b8b.wav,কলা কুশলীরা
/content/asr_bengali/data/0a/0a897e091f.wav,গত শনিবার সকাল থেকে
/content/asr_bengali/data/0a/0a89d9a91d.wav,বন্দুকধারীকে ঘিরে ফেলে পুলিশ
/content/asr_bengali/data/0a/0a8a83aa55.wav,দ্বারকায় নিয়ে যান
/content/asr_bengali/data/0a/0a8aa08d8d.wav,এক বা একাধিক
/content/asr_bengali/data/0a/0a8b2ffafc.wav,আমেরিকার কঠোর আপত্তি রয়েছে
/content/asr_bengali/data/0a/0a8b92d351.wav,যখন কোন অপরাধমূলক কর্মকান্ড
/content/asr_bengali/data/0a/0a8baa04ca.wav,বিবেক
/content/asr_bengali/data/0a/0a8c61215e.wav,মহীশুরে বিনা শুল্কে
/content/asr_bengali/data/0a/0a8cc80326.wav,লেগে যায় গরুহাটের ভিড়
/content/asr_bengali/data/0a/0a8d458a65.wav,সন্দেহভাজন হামলাকারী খোকন
/content/asr_bengali/data/0a/0a8e23d551.wav,এটাই মনে হয়েছে যে
/content/asr_bengali/data/0a/0a8e884de6.wav,নিজেদের জনপ্রিয়তা প্রমাণের
/content/asr_bengali/data/0a/0a8ee2848d.wav,পরিশোধ করছেন মূল্য
/content/asr_bengali/data/0a/0a8f2db5dd.wav,তবে এবার হলিউডের
/content/asr_bengali/data/0a/0a8fbfb098.wav,ছোট থাকতে
/content/asr_bengali/data/0a/0a8ff865f6.wav,এখনো চলে যায়নি
/content/asr_bengali/data/0a/0a9017e971.wav,উচ্চ বিদ্যালয়ের সামনে
/content/asr_bengali/data/0a/0a9022e547.wav,যুক্তরাষ্ট্রের পেশাদার প্রমীলা
/content/asr_bengali/data/0a/0a90f829e1.wav,তাহার দোষ গুণ আমরা
/content/asr_bengali/data/0a/0a914f180d.wav,হত্যা মামলা দায়ের করা হয়েছে
/content/asr_bengali/data/0a/0a91d40f1b.wav,দর্শকপ্রিয়তা থাকায়
/content/asr_bengali/data/0a/0a91df19ce.wav,ভাইরে সুবল
/content/asr_bengali/data/0a/0a91f4c155.wav,অনেক অণুজীবকে
/content/asr_bengali/data/0a/0a92374098.wav,বাংলাদেশ ১৯৭৩ সালে
/content/asr_bengali/data/0a/0a92678492.wav,ঠুনকো কারণে
/content/asr_bengali/data/0a/0a933968b2.wav,অন্যজন বাস ফেলে
/content/asr_bengali/data/0a/0a936c5127.wav,লেখাপড়া করতে পারতাম
/content/asr_bengali/data/0a/0a93887c93.wav,কালিদাসবাবুর উপর
/content/asr_bengali/data/0a/0a94555faf.wav,পরিশোধ করা কথা বলেছে
/content/asr_bengali/data/0a/0a94d63cb7.wav,২০৯ দিন ধরে
/content/asr_bengali/data/0a/0a9583b5ef.wav,লাইব্রেরীর মাধ্যমে
/content/asr_bengali/data/0a/0a962b41f8.wav,এক নারী
/content/asr_bengali/data/0a/0a96340d8b.wav,বরের অকালমৃত্যু হয়
/content/asr_bengali/data/0a/0a965766e7.wav,তোকে দিয়ে
/content/asr_bengali/data/0a/0a97163a23.wav,তবু কি আমি
/content/asr_bengali/data/0a/0a977b24aa.wav,আমায় আশীর্বাদ করে চলে গেলেন
/content/asr_bengali/data/0a/0a97949561.wav,শুধু আল্লাহকে মানলে
/content/asr_bengali/data/0a/0a97be39ab.wav,যারা ধূমপান ছেড়ে দেয়
/content/asr_bengali/data/0a/0a98267358.wav,আগুন নিবাইতেছে
/content/asr_bengali/data/0a/0a9849d3ec.wav,শিক্ষিত মাস্টার ও ছাত্রদের
/content/asr_bengali/data/0a/0a988922ac.wav,বিচারকাজ শেষ হবে
/content/asr_bengali/data/0a/0a98a16a31.wav,উৎসব হলো
/content/asr_bengali/data/0a/0a9902aab7.wav,কীভাবে আছে
/content/asr_bengali/data/0a/0a991a821c.wav,এ সমস্যা হবে বলে
/content/asr_bengali/data/0a/0a991ba6db.wav,অবকাঠামো যেমন বেশ দুর্বল
/content/asr_bengali/data/0a/0a99cd46ed.wav,আপনারও বয়স হয়েছে
/content/asr_bengali/data/0a/0a9a2dbb03.wav,মঙ্গলবার দুপুরে
/content/asr_bengali/data/0a/0a9a9cd969.wav,এসব নিয়ে প্রতিনিয়ত
/content/asr_bengali/data/0a/0a9be75b0d.wav,যিনি নানাভাবে সমৃদ্ধ করছেন
/content/asr_bengali/data/0a/0a9ce70076.wav,কোন কাজ করতে
/content/asr_bengali/data/0a/0a9d397f7e.wav,আমার বহু আগে ভারতচন্দ্র
/content/asr_bengali/data/0a/0a9db51aa4.wav,কাজ বন্ধ থাকে
/content/asr_bengali/data/0a/0a9e66899b.wav,আমাকে পুরোদস্তুর
/content/asr_bengali/data/0a/0a9f3ecf93.wav,ব্যাঙ্গালোর থেকে
/content/asr_bengali/data/0a/0a9f685049.wav,তাঁদের কাছে বড় কথা
/content/asr_bengali/data/0a/0a9f6f51da.wav,সে কথায়
/content/asr_bengali/data/0a/0aa0db2fe2.wav,চাকরির নামগন্ধ নেই
/content/asr_bengali/data/0a/0aa129d9d0.wav,কর্মসূচি নিয়েছিল
/content/asr_bengali/data/0a/0aa1532f40.wav,মাছ কাটার জন্যই
/content/asr_bengali/data/0a/0aa1a8f276.wav,এসব বক্তব্য এসেছে
/content/asr_bengali/data/0a/0aa204148c.wav,দিয়ে দিয়েছি
/content/asr_bengali/data/0a/0aa20424fc.wav,জনসংখ্যা হল ১৬৩৯৭ জন
/content/asr_bengali/data/0a/0aa3496baa.wav,বা প্ল্যান্ট প্রটেকশন বিভাগে
/content/asr_bengali/data/0a/0aa42e9a27.wav,আবশ্যক হবে
/content/asr_bengali/data/0a/0aa462c556.wav,অর্থ ব্যয় করছে
/content/asr_bengali/data/0a/0aa487d10a.wav,তোমায় আমায় মিলে
/content/asr_bengali/data/0a/0aa50e2fc9.wav,বোলার কর্তৃক
/content/asr_bengali/data/0a/0aa55bd8ad.wav,বর্ণনা অনুসারে
/content/asr_bengali/data/0a/0aa5aaaf97.wav,বিভিন্ন রাজনৈতিক দলের নেতারা
/content/asr_bengali/data/0a/0aa60ca413.wav,নিবিড় অনুশীলনের মাধ্যমে
/content/asr_bengali/data/0a/0aa61c4ce0.wav,কপালে বিন্দু আঁকিয়া দিবেন
/content/asr_bengali/data/0a/0aa63dd32d.wav,উত্তর ককেশাসের সবচেয়ে
/content/asr_bengali/data/0a/0aa694ffe3.wav,কিন্তু বাকি যাত্রীদের বিষয়ে
/content/asr_bengali/data/0a/0aa7202a5a.wav,দাবী মাসুমের
/content/asr_bengali/data/0a/0aa7dfc84a.wav,তিন বেদের পর
/content/asr_bengali/data/0a/0aa7f0a5ed.wav,নামাজ পড়তে আসার সময়
/content/asr_bengali/data/0a/0aa8419c20.wav,যেকোনো কাজে
/content/asr_bengali/data/0a/0aa84fb754.wav,তিনি কালীগঞ্জ উপজেলার
/content/asr_bengali/data/0a/0aa8a827f0.wav,নয়তো অন্য কোনও
/content/asr_bengali/data/0a/0aa901066f.wav,চিরদিনই তুমি যে আমার
/content/asr_bengali/data/0a/0aa92f71d7.wav,যান চলাচল শুরু হয়েছে
/content/asr_bengali/data/0a/0aa9bcc973.wav,মি কেনিয়াত্তা অনুরোধ করলেও
/content/asr_bengali/data/0a/0aaa1095b1.wav,এ দেশিরাও তাই বলে
/content/asr_bengali/data/0a/0aaa966bc8.wav,পুতুল রূপন্তি
/content/asr_bengali/data/0a/0aaae1e6b5.wav,গেইলকে প্যাভিলিয়নে পাঠান
/content/asr_bengali/data/0a/0aaaf1b8f5.wav,বেশ কিছু দোকান পাট
/content/asr_bengali/data/0a/0aab6400b8.wav,দিনরাতের
/content/asr_bengali/data/0a/0aab89a537.wav,পূজ্য পুরোহিতে নৃপ
/content/asr_bengali/data/0a/0aabc847d8.wav,গুগলকে অবহিত করা হয়েছিল
/content/asr_bengali/data/0a/0aac7556ce.wav,দারিদ্রের সংখ্যা কমেছে
/content/asr_bengali/data/0a/0aac836828.wav,সবমিলিয়ে এ সপ্তায়
/content/asr_bengali/data/0a/0aac8b7d48.wav,পরিদর্শন করে
/content/asr_bengali/data/0a/0aad031bfd.wav,এয়ার কুলার
/content/asr_bengali/data/0a/0aad2deefa.wav,তারা ভারতে চলে গেলে
/content/asr_bengali/data/0a/0aad4eea15.wav,মাসুল দিতেও দেরি হয়নি
/content/asr_bengali/data/0a/0aad847b84.wav,একটি ঘটনায় দেখা যায়
/content/asr_bengali/data/0a/0aadb348e6.wav,প্রধান পর্যটনকেন্দ্র
/content/asr_bengali/data/0a/0aadf4d045.wav,এবার আর এ নিয়ে
/content/asr_bengali/data/0a/0aaeed00f2.wav,বিদ্যাধ্যয়নের জন্য
/content/asr_bengali/data/0a/0aaef63f2b.wav,লেখকের মনোভঙ্গিতে
/content/asr_bengali/data/0a/0aaf9912b6.wav,একদমই দেখা যায়নি
/content/asr_bengali/data/0a/0aafe3a881.wav,দোকানপাট বন্ধ করে দেয়া হয়
/content/asr_bengali/data/0a/0ab018ece6.wav,নিজের দেশের স্বার্থ দেখবে
/content/asr_bengali/data/0a/0ab045b8de.wav,আমি বাধ্য হব
/content/asr_bengali/data/0a/0ab091c841.wav,তবে এসব বক্তব্য
/content/asr_bengali/data/0a/0ab130ec56.wav,জীবনের কবিতা
/content/asr_bengali/data/0a/0ab14a6525.wav,চাহিদা অনুযায়ী
/content/asr_bengali/data/0a/0ab264827a.wav,আইভিয়ান সার্কোজ
/content/asr_bengali/data/0a/0ab2b32df4.wav,শ্রীলংকার সরকারের পক্ষ থেকে
/content/asr_bengali/data/0a/0ab32f4d2b.wav,স্থানীয় প্রশাসনের দায়িত্ব
/content/asr_bengali/data/0a/0ab3332dc2.wav,বিক্ষোভ তীব্র হওয়ার পর
/content/asr_bengali/data/0a/0ab4319272.wav,বেলজিয়ামের প্রাণহীন
/content/asr_bengali/data/0a/0ab4baf91b.wav,প্রাণী জগত
/content/asr_bengali/data/0a/0ab5598e60.wav,শিল্পবিভাগের সভাপতি
/content/asr_bengali/data/0a/0ab56147b2.wav,সেই সাথে বেড়েছে
/content/asr_bengali/data/0a/0ab5bbf426.wav,কেউ কেউ আমার কাছে
/content/asr_bengali/data/0a/0ab5bdba36.wav,আমাদের নেত্রীর চেহারা দেখুন
/content/asr_bengali/data/0a/0ab62c1a34.wav,অন্তত আজ না হলেও
/content/asr_bengali/data/0a/0ab69fdcaa.wav,সেদিন থেকে শঙ্কর
/content/asr_bengali/data/0a/0ab7273308.wav,আসলটা তো উঠে আসা
/content/asr_bengali/data/0a/0ab743daa8.wav,ছেলে ডিসিপ্লিন মানে না
/content/asr_bengali/data/0a/0ab7bdfde8.wav,বাংলা হাদিস
/content/asr_bengali/data/0a/0ab805c022.wav,ফেনীর নাইজেরীয় ফরোয়ার্ড
/content/asr_bengali/data/0a/0ab81f54b7.wav,আমার বাবা ওদেরকে বলতেন
/content/asr_bengali/data/0a/0ab87257b7.wav,মাঠের যত গরু
/content/asr_bengali/data/0a/0ab8c89541.wav,সাকিবববি জুটির প্রথম ছবি
/content/asr_bengali/data/0a/0ab8e7e605.wav,লাভের গুড়
/content/asr_bengali/data/0a/0aba024229.wav,সফটওয়্যার হিসেবে
/content/asr_bengali/data/0a/0aba0a880c.wav,৮ মার্চের ফাইনাল হবে
/content/asr_bengali/data/0a/0aba2e3913.wav,পরের কথা বললো
/content/asr_bengali/data/0a/0aba4baf5c.wav,আমি বারবার
/content/asr_bengali/data/0a/0aba6881b6.wav,মহা তৃপ্তির ব্যাপার
/content/asr_bengali/data/0a/0aba995414.wav,সজনী
/content/asr_bengali/data/0a/0abae7c694.wav,এছাড়াও অসমে নাগা পিজিন নামের
/content/asr_bengali/data/0a/0abb1f3bb1.wav,সহজ ভাষায়
/content/asr_bengali/data/0a/0abb64bb63.wav,অল্প সময়ের মধ্যেই
/content/asr_bengali/data/0a/0abb85ef82.wav,নেতৃত্বে বেশ কয়েকজন মন্ত্রী
/content/asr_bengali/data/0a/0abba106dd.wav,শীত মৌসুমে
/content/asr_bengali/data/0a/0abbfa901d.wav,তারা আমাদের স্বার্থের কথা
/content/asr_bengali/data/0a/0abc1de657.wav,তবে বড় ভালো হয়
/content/asr_bengali/data/0a/0abc264723.wav,এই টাকার সংস্থান করেছে
/content/asr_bengali/data/0a/0abc26f294.wav,বাকি ছয়জনকে
/content/asr_bengali/data/0a/0abc45ab01.wav,অক্ষুণ্ন রাখতে সক্ষম হয়
/content/asr_bengali/data/0a/0abcb73def.wav,বিক্ষুব্ধ মানুষ
/content/asr_bengali/data/0a/0abcfa66ad.wav,ক্ষুদ্রতম মহাদেশ
/content/asr_bengali/data/0a/0abd11911b.wav,জয়ললিতাকে তৃতীয় ফ্রন্টে চান
/content/asr_bengali/data/0a/0abd5189af.wav,সাহিত্য সাধনা বোধ হয়
/content/asr_bengali/data/0a/0abdb7513b.wav,৫৪ বছর বয়সে মারা যান
/content/asr_bengali/data/0a/0abe004203.wav,বেতের সোফা বিদেয় করে
/content/asr_bengali/data/0a/0abe4404de.wav,এবং ১৯৬৪ সালে
/content/asr_bengali/data/0a/0abf185396.wav,বেপরোয়া হয়ে উঠেছে
/content/asr_bengali/data/0a/0abf4ad1be.wav,দিন রেখেছেন হাকিম
/content/asr_bengali/data/0a/0ac03e28ae.wav,অধ্যায়ে আছে
/content/asr_bengali/data/0a/0ac11ffed2.wav,গ্রামীণ ব্যাংক কেবল সরকারকে
/content/asr_bengali/data/0a/0ac2448fa1.wav,রোববার সন্ধ্যার লুধুয়া বাজারে
/content/asr_bengali/data/0a/0ac26e9c4a.wav,ভেজাল থাকলে
/content/asr_bengali/data/0a/0ac292b394.wav,পরে রাত্রি আগত হইবে
/content/asr_bengali/data/0a/0ac32ce7a8.wav,একদিন বৃষ্টিতে বিকেলে
/content/asr_bengali/data/0a/0ac33013f5.wav,কি নিয়ে ভাবছেন
/content/asr_bengali/data/0a/0ac471d79f.wav,ষোল সতেরো বছর বয়সী
/content/asr_bengali/data/0a/0ac51ae794.wav,পুলিশের কাছে ধরা দিয়ে
/content/asr_bengali/data/0a/0ac53ea924.wav,এবং আরো প্রায়
/content/asr_bengali/data/0a/0ac544e0c7.wav,ইন্ডিয়ানা জোনসের
/content/asr_bengali/data/0a/0ac5ccf0ea.wav,উপকরণ আছে
/content/asr_bengali/data/0a/0ac5e616b2.wav,মাজেদা নামের এক মেয়ে
/content/asr_bengali/data/0a/0ac6739160.wav,কাজ করার জন্য
/content/asr_bengali/data/0a/0ac73467a5.wav,বিজ্ঞাপণদাতাদের নিকট থেকে
/content/asr_bengali/data/0a/0ac7ae6346.wav,অজস্র কর্মী ও তাঁদের পরিবার
/content/asr_bengali/data/0a/0ac7ff22ae.wav,এমন কিছু করা হয়তো
/content/asr_bengali/data/0a/0ac80cf253.wav,রাজনীতি
/content/asr_bengali/data/0a/0ac81e63a6.wav,তিনি কীভাবে
/content/asr_bengali/data/0a/0ac85d66b1.wav,১০ গুণ বেশি
/content/asr_bengali/data/0a/0ac871054b.wav,৮০ লাখ টাকা ব্যয়ে
/content/asr_bengali/data/0a/0ac8b2a454.wav,বিপিএল
/content/asr_bengali/data/0a/0ac91053ce.wav,এই হলো মানব সমাজের
/content/asr_bengali/data/0a/0ac9402087.wav,ইউরোপের দেশগুলোতে
/content/asr_bengali/data/0a/0ac97a848d.wav,উল্লেখিত ছবি তিনটিও
/content/asr_bengali/data/0a/0ac9e636db.wav,যে ধারা চলছে
/content/asr_bengali/data/0a/0aca5fb217.wav,অফিস কক্ষ রয়েছে
/content/asr_bengali/data/0a/0aca61581a.wav,রায় হবে
/content/asr_bengali/data/0a/0acaa17c3a.wav,প্রশাসনিক ভবন খোলা থাকলেও
/content/asr_bengali/data/0a/0acaac6223.wav,যৌবনের প্রথম প্রহরে
/content/asr_bengali/data/0a/0acb5528f9.wav,দিনের আলোর মতো
/content/asr_bengali/data/0a/0acb8170ed.wav,একটি মহল
/content/asr_bengali/data/0a/0acbab01bb.wav,কাজটা সময়মতো
/content/asr_bengali/data/0a/0acbfe439d.wav,ঢামেকের মর্গে রাখা হয়েছে
/content/asr_bengali/data/0a/0accef0cdb.wav,এ ঘটনায় রিপনসহ
/content/asr_bengali/data/0a/0acda6bf07.wav,হোটেল টিটাউন
/content/asr_bengali/data/0a/0acdb64566.wav,ও অন্য ধর্মের
/content/asr_bengali/data/0a/0ace6f7758.wav,দাঁতে দাঁত ঘষা
/content/asr_bengali/data/0a/0aced50796.wav,এক বাংলাদেশিকে
/content/asr_bengali/data/0a/0acef50840.wav,এখন প্রতি কেজি
/content/asr_bengali/data/0a/0acf30d2ac.wav,সবার প্রথমে প্রয়োজন
/content/asr_bengali/data/0a/0acf4d7c8d.wav,ঘনিষ্ঠ সহযোগী
/content/asr_bengali/data/0a/0acf6baa18.wav,কার্ডের ব্যবহার শুরু হলেও
/content/asr_bengali/data/0a/0acf7f2f4d.wav,বনের ভিতর দিয়ে
/content/asr_bengali/data/0a/0acf842f78.wav,সব সমপিয়া
/content/asr_bengali/data/0a/0acfb30fb6.wav,বাড়ীতে তিনি তামাক রাখেন
/content/asr_bengali/data/0a/0ad028557f.wav,ঘটনার তদন্ত শুরু করে
/content/asr_bengali/data/0a/0ad0391122.wav,পুনরায় বসে
/content/asr_bengali/data/0a/0ad053800b.wav,অভিজ্ঞতা রয়েছে তার
/content/asr_bengali/data/0a/0ad0ae8d08.wav,দর্শক তাকে
/content/asr_bengali/data/0a/0ad1008793.wav,কারও সঙ্গে একটা ফ্ল্যাট
/content/asr_bengali/data/0a/0ad1396cf1.wav,সঠিক সংস্কৃতিচর্চা থেকেও
/content/asr_bengali/data/0a/0ad13e126d.wav,স্টুডেন্ট অফ দ্য ইয়ার
/content/asr_bengali/data/0a/0ad19b516a.wav,তাহলে আমি কি জোর করে
/content/asr_bengali/data/0a/0ad1caa7ae.wav,৫ই এবং ৬ই মে
/content/asr_bengali/data/0a/0ad1e188b0.wav,পদত্যাগের পরপরই
/content/asr_bengali/data/0a/0ad1e3c323.wav,বাদামের দোকান বসে গেল
/content/asr_bengali/data/0a/0ad1e94677.wav,শ্রীমঙ্গলের দিকে
/content/asr_bengali/data/0a/0ad22d3e30.wav,জগৎ সরকার থানায় এসে
/content/asr_bengali/data/0a/0ad2997eb4.wav,তিনি লিখলেন
/content/asr_bengali/data/0a/0ad2ccdeb0.wav,৭টা পর্যন্ত হবে
/content/asr_bengali/data/0a/0ad30f4f0a.wav,পাকিস্তানি বাহিনীকে
/content/asr_bengali/data/0a/0ad33149f5.wav,ইন্টারনেটে রায় পাওয়া গেছে
/content/asr_bengali/data/0a/0ad386f0e2.wav,পরে একে একে
/content/asr_bengali/data/0a/0ad46069ca.wav,৭ ফেব্রুয়ারি পর্যন্ত
/content/asr_bengali/data/0a/0ad4653e8d.wav,মুগ্ধ এবং অনুপ্রাণিত হন
/content/asr_bengali/data/0a/0ad4a9f6db.wav,একটি সাধারণ ডায়েরি করেছে
/content/asr_bengali/data/0a/0ad571f1d6.wav,হাতে ধরা পড়ে
/content/asr_bengali/data/0a/0ad57ca253.wav,বিষয়টির প্রতিবাদ করে
/content/asr_bengali/data/0a/0ad57d9dbe.wav,দুই গ্রুপের মধ্যে
/content/asr_bengali/data/0a/0ad67798ff.wav,সুনন্দা পুষ্কর তরুর
/content/asr_bengali/data/0a/0ad7657b80.wav,সব উদ্যোগ গ্রহণ করেছে
/content/asr_bengali/data/0a/0ad7e964ff.wav,ভয় পায়
/content/asr_bengali/data/0a/0ad80185a9.wav,কারখানাটিতে আগুন লাগে
/content/asr_bengali/data/0a/0ad8314cf0.wav,রুহুল আমিন বলেন
/content/asr_bengali/data/0a/0ad83f283d.wav,এখন উন্নতির চেষ্টা করা
/content/asr_bengali/data/0a/0ad85aa935.wav,চারটি শহরেই নিরাপত্তা ব্যবস্থা
/content/asr_bengali/data/0a/0ad8c62108.wav,অভিযোগ দাখিল করা হলে
/content/asr_bengali/data/0a/0ad8c9a71f.wav,নির্যাতনের অভিযোগ নতুন নয়
/content/asr_bengali/data/0a/0ad90ae060.wav,তিনি ছিলেন উদাসীন ও সংশয়ী
/content/asr_bengali/data/0a/0ad9b3cd4c.wav,নানা ধরনের পিঠে
/content/asr_bengali/data/0a/0ada0669d8.wav,অধিকাংশ সময়
/content/asr_bengali/data/0a/0ada1f6bea.wav,ওসমান
/content/asr_bengali/data/0a/0ada1f6fbd.wav,গোসিনি ও ইউদেরজো
/content/asr_bengali/data/0a/0adaa65fbc.wav,লিচু গাছ
/content/asr_bengali/data/0a/0adb5c5fa7.wav,সমালোচকদের মন
/content/asr_bengali/data/0a/0adba53ff9.wav,আমাদের একেবারে আশা নেই
/content/asr_bengali/data/0a/0adbc84a36.wav,দুনিয়া
/content/asr_bengali/data/0a/0adc441961.wav,যিনি বললেন ঠাণ্ডায় তাঁদের
/content/asr_bengali/data/0a/0adc5c317d.wav,তবে এই সময়ের মধ্যে
/content/asr_bengali/data/0a/0adc6564b8.wav,তাদের নিয়ন্ত্রনে নেই
/content/asr_bengali/data/0a/0adc6f7abb.wav,বাবার কথায়
/content/asr_bengali/data/0a/0adc9f1f5e.wav,সাফায়েত ফারাইজির বয়স ২৮
/content/asr_bengali/data/0a/0adca15afb.wav,তুলে ধরেছেন তারা
/content/asr_bengali/data/0a/0add0877b3.wav,চাঁদ ঘুরছে
/content/asr_bengali/data/0a/0add6e9cab.wav,রানা প্লাজা ধসের
/content/asr_bengali/data/0a/0add915eab.wav,কবি নজরুলের
/content/asr_bengali/data/0a/0addbc2c6e.wav,সন্ত্রাস বা চাঁদাবাজি করে
/content/asr_bengali/data/0a/0ade083027.wav,কেবল খাবার সময়
/content/asr_bengali/data/0a/0ade1ffd9e.wav,মাসের পারফরমেন্স নিয়ে যখন
/content/asr_bengali/data/0a/0ade8130a1.wav,মামলায় আসামিপক্ষে
/content/asr_bengali/data/0a/0adee4fbd2.wav,জখমের চিহ্নও পাওয়া যায়নি
/content/asr_bengali/data/0a/0adf8db423.wav,মাথার বালিশ
/content/asr_bengali/data/0a/0adffbf749.wav,ফোঁসফোঁস করে
/content/asr_bengali/data/0a/0ae0091dee.wav,আইফোন নির্মাণের জন্য
/content/asr_bengali/data/0a/0ae04057c9.wav,তৃতীয়ত হজরত মুহম্মদ নিজে
/content/asr_bengali/data/0a/0ae127476d.wav,পুরোপুরি ধান কাটা
/content/asr_bengali/data/0a/0ae14ed7f5.wav,উদ্ভিদে এরকম ফুল হয়
/content/asr_bengali/data/0a/0ae154ef82.wav,১৬ ও ১৭ ফেব্রুয়ারি
/content/asr_bengali/data/0a/0ae1a686ec.wav,বিরাজনীতিকরনের কারন হতে পারে
/content/asr_bengali/data/0a/0ae1ac24c0.wav,অলিভ রিডলে টার্টল
/content/asr_bengali/data/0a/0ae1d86265.wav,১২ পদের তরি তরকারি
/content/asr_bengali/data/0a/0ae22be21b.wav,ছবি আঁকা সম্পর্কিত
/content/asr_bengali/data/0a/0ae22dbe37.wav,শনিবার সন্ধ্যা পর্যন্ত
/content/asr_bengali/data/0a/0ae242297e.wav,মৃত সাগর
